SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount
1382,2025-11-28,620,862,1,4606.36
1383,2025-11-28,837,710,4,7438.32
1384,2025-11-28,489,321,4,2646.16
1385,2025-11-28,848,390,2,9699.18
1386,2025-11-28,56,823,3,10371.96
1387,2025-11-28,663,435,2,1404.78
1388,2025-11-28,277,112,1,1218.03
1389,2025-11-28,80,372,5,14120.3
1390,2025-11-28,798,867,3,1825.77
1391,2025-11-28,29,246,3,1752.18
1392,2025-11-28,167,555,1,2760.68
1393,2025-11-28,67,217,5,24927.7
1394,2025-11-28,12,775,3,6765.06
1395,2025-11-28,193,565,2,6598.3
1396,2025-11-28,654,952,1,3374.22
1397,2025-11-28,247,276,1,4404.21
1398,2025-11-28,584,579,1,2184.71
1399,2025-11-28,578,810,4,2567.76
1400,2025-11-28,47,50,3,8294.25
1401,2025-11-29,96,967,3,6177.12
1402,2025-11-29,9,366,3,7541.46
1403,2025-11-29,982,408,5,1154.7
1404,2025-11-29,200,323,4,10571.6
1405,2025-11-29,744,365,2,5014.32
1406,2025-11-29,720,691,1,3672.34
1407,2025-11-29,340,418,5,3161.85
1408,2025-11-29,104,515,2,3016.72
1409,2025-11-29,25,602,4,1880.28
1410,2025-11-29,489,601,1,3171.55
1411,2025-11-29,298,166,2,3643.84
1412,2025-11-29,699,475,1,2934.5
1413,2025-11-29,907,641,1,3473.78
1414,2025-11-29,976,736,2,312.68
1415,2025-11-29,906,221,2,4293.06
1416,2025-11-29,788,736,2,312.68
1417,2025-11-29,987,514,5,8454.95
1418,2025-11-29,747,624,5,10199.7
1419,2025-11-29,953,788,3,8869.62
1420,2025-11-29,459,805,2,2523.02
1421,2025-11-29,348,298,3,11069.67
1422,2025-11-29,639,877,4,7475.32
1423,2025-11-29,41,913,4,10879.96
1424,2025-11-29,245,214,5,19110.3
1425,2025-11-29,622,77,2,7177.88
1426,2025-11-29,581,643,4,12618.4
1427,2025-11-29,100,825,1,727.9
1428,2025-11-29,147,785,3,12084.72
1429,2025-11-29,561,889,1,1812.68
1430,2025-11-29,511,97,4,5476.76
1431,2025-11-29,322,174,3,12418.41
1432,2025-11-29,166,70,3,4408.41
1433,2025-11-29,591,373,3,317.76
1434,2025-11-29,92,73,2,4361.3
1435,2025-11-29,728,791,4,18676.44
1436,2025-11-29,265,485,3,2215.17
1437,2025-11-29,782,898,4,12514.96
1438,2025-11-29,666,947,2,2176.42
1439,2025-11-29,963,127,5,12261.25
1440,2025-11-29,500,41,3,9847.23
1441,2025-11-29,880,294,4,4250.32
1442,2025-11-29,419,878,5,12418.3
1443,2025-11-29,940,697,2,7741.16
1444,2025-11-29,452,376,5,19234.05
1445,2025-11-29,866,640,3,3702.93
1446,2025-11-29,383,86,4,9164.8
1447,2025-11-29,519,461,3,1600.17
1448,2025-11-29,899,897,1,3412.06
1449,2025-11-29,636,660,1,3400.42
1450,2025-11-29,759,810,2,1283.88
1451,2025-11-30,717,841,5,5857.7
1452,2025-11-30,9,159,1,1554.33
1453,2025-11-30,298,385,2,654.62
1454,2025-11-30,584,409,1,4330.81
1455,2025-11-30,229,398,4,16623.24
1456,2025-11-30,686,96,3,1341.3
1457,2025-11-30,478,480,5,21565.9
1458,2025-11-30,922,838,4,14255.92
1459,2025-11-30,112,88,2,1606.28
1460,2025-11-30,750,111,4,17300.44
1461,2025-11-30,787,444,2,1217.58
1462,2025-11-30,412,337,1,2404.77
1463,2025-11-30,325,351,5,2554.9
1464,2025-11-30,498,218,4,4997.84
1465,2025-11-30,118,286,4,15640.56
1466,2025-11-30,40,559,2,2904.64
1467,2025-11-30,972,482,2,6289.62
1468,2025-11-30,656,219,3,6536.49
1469,2025-11-30,582,33,5,12883.5
1470,2025-11-30,793,390,1,4849.59
1471,2025-11-30,959,828,3,3385.47
1472,2025-11-30,809,441,4,14052.36
1473,2025-11-30,219,56,2,5314.74
1474,2025-11-30,889,24,4,1388.72
1475,2025-11-30,277,259,2,8798.9
1476,2025-11-30,86,146,1,4373.79
1477,2025-11-30,281,415,1,1595.11
1478,2025-11-30,306,895,4,1550.92
1479,2025-11-30,893,430,5,20945.3
1480,2025-11-30,220,686,3,11042.13
1481,2025-11-30,189,851,1,1066.74
1482,2025-11-30,95,917,4,13594.44
1483,2025-11-30,351,987,3,12510.15
1484,2025-11-30,169,204,3,8167.95
1485,2025-11-30,965,430,4,16756.24
1486,2025-11-30,487,549,2,2776.22
1487,2025-11-30,989,714,4,2448.44
1488,2025-11-30,364,935,5,17348.9
1489,2025-11-30,399,843,1,3469.55
1490,2025-11-30,575,802,5,16004.9
1491,2025-11-30,204,80,5,13036.1
1492,2025-11-30,632,149,3,7425.15
1493,2025-11-30,681,844,3,429.27
1494,2025-11-30,15,155,4,11248.8
1495,2025-11-30,957,152,4,459.12
1496,2025-11-30,886,325,1,4751.28
1497,2025-11-30,812,994,4,11005.76
1498,2025-11-30,270,534,1,1946.68
1499,2025-11-30,462,966,2,2638.82
1500,2025-11-30,650,461,5,2666.95
1501,2025-12-01,100,38,2,6161.88
1502,2025-12-01,764,193,4,16548.96
1503,2025-12-01,714,560,2,334.64
1504,2025-12-01,616,387,2,5596.26
1505,2025-12-01,357,215,2,2061.28
1506,2025-12-01,996,696,5,14695.6
1507,2025-12-01,979,15,3,12090.69
1508,2025-12-01,834,373,1,105.92
1509,2025-12-01,310,919,3,2053.74
1510,2025-12-01,515,839,1,4082.14
1511,2025-12-01,717,512,4,413.52
1512,2025-12-01,424,421,3,8206.56
1513,2025-12-01,361,849,5,7715.75
1514,2025-12-01,437,536,3,8729.7
1515,2025-12-01,117,949,2,3069.1
1516,2025-12-01,470,439,3,12937.29
1517,2025-12-01,182,567,5,17467.45
1518,2025-12-01,167,556,4,16667.44
1519,2025-12-01,391,292,4,19013.92
1520,2025-12-01,650,291,5,10362.6
1521,2025-12-01,961,948,1,4127.51
1522,2025-12-01,90,826,1,3905.1
1523,2025-12-01,92,666,1,1120.02
1524,2025-12-01,632,955,4,10084.24
1525,2025-12-01,107,509,5,17180.85
1526,2025-12-01,950,558,1,2257.41
1527,2025-12-01,649,455,5,19661.75
1528,2025-12-01,596,826,1,3905.1
1529,2025-12-01,684,297,4,8665.6
1530,2025-12-01,217,229,4,1899.12
1531,2025-12-01,565,391,1,204.31
1532,2025-12-01,201,877,4,7475.32
1533,2025-12-01,974,128,3,4526.52
1534,2025-12-01,991,813,4,9328.68
1535,2025-12-01,423,930,4,8564.96
1536,2025-12-01,8,963,3,4881.99
1537,2025-12-01,801,230,5,6265.45
1538,2025-12-01,291,275,3,1908.06
1539,2025-12-01,315,859,4,4496.56
1540,2025-12-01,690,248,1,4899.97
1541,2025-12-01,922,931,4,5479.04
1542,2025-12-01,34,16,1,4288.73
1543,2025-12-01,158,810,3,1925.82
1544,2025-12-01,861,837,5,13197.25
1545,2025-12-01,840,760,5,23213.35
1546,2025-12-01,326,344,2,5823.12
1547,2025-12-01,983,586,4,5475.44
1548,2025-12-01,248,570,4,8654.28
1549,2025-12-01,198,632,4,2840.76
1550,2025-12-01,849,53,5,16457.1
1551,2025-12-02,440,132,4,11179.52
1552,2025-12-02,746,178,4,19204.52
1553,2025-12-02,926,326,5,9670.0
1554,2025-12-02,163,448,2,7171.3
1555,2025-12-02,102,728,2,893.68
1556,2025-12-02,517,122,5,12324.1
1557,2025-12-02,804,402,3,7664.01
1558,2025-12-02,858,567,2,6986.98
1559,2025-12-02,972,331,2,9613.56
1560,2025-12-02,96,96,1,447.1
1561,2025-12-02,448,12,5,11405.55
1562,2025-12-02,157,29,5,3250.65
1563,2025-12-02,725,557,1,533.61
1564,2025-12-02,586,392,1,2694.65
1565,2025-12-02,761,752,2,507.4
1566,2025-12-02,465,650,3,12680.16
1567,2025-12-02,192,246,2,1168.12
1568,2025-12-02,305,199,5,23273.6
1569,2025-12-02,861,252,4,11301.6
1570,2025-12-02,789,267,1,1679.96
1571,2025-12-02,282,85,2,1192.52
1572,2025-12-02,643,24,5,1735.9
1573,2025-12-02,888,106,1,1976.16
1574,2025-12-02,471,950,5,8005.5
1575,2025-12-02,126,110,2,3058.24
1576,2025-12-02,290,269,2,5459.4
1577,2025-12-02,96,80,4,10428.88
1578,2025-12-02,865,371,2,4199.0
1579,2025-12-02,401,104,4,9324.52
1580,2025-12-02,815,23,4,8088.36
1581,2025-12-02,76,499,1,3668.02
1582,2025-12-02,216,704,4,11589.56
1583,2025-12-02,385,912,3,7434.72
1584,2025-12-02,649,931,4,5479.04
1585,2025-12-02,828,165,2,1144.6
1586,2025-12-02,306,11,2,3785.86
1587,2025-12-02,676,581,5,6660.15
1588,2025-12-02,876,33,1,2576.7
1589,2025-12-02,1000,352,3,5623.26
1590,2025-12-02,496,629,5,18999.35
1591,2025-12-02,560,6,2,6166.5
1592,2025-12-02,535,760,3,13928.01
1593,2025-12-02,949,125,2,311.4
1594,2025-12-02,621,31,5,16316.0
1595,2025-12-02,24,531,5,24605.75
1596,2025-12-02,780,157,2,8254.06
1597,2025-12-02,888,374,1,1444.05
1598,2025-12-02,921,223,1,169.82
1599,2025-12-02,336,142,2,6169.08
1600,2025-12-02,86,746,2,8470.58
1601,2025-12-03,275,281,4,2804.6
1602,2025-12-03,205,977,1,4487.7
1603,2025-12-03,357,726,5,24457.6
1604,2025-12-03,668,302,4,962.52
1605,2025-12-03,764,829,4,16665.16
1606,2025-12-03,447,525,4,5287.72
1607,2025-12-03,945,198,3,13214.91
1608,2025-12-03,178,203,3,4676.04
1609,2025-12-03,985,403,1,812.68
1610,2025-12-03,598,813,5,11660.85
1611,2025-12-03,320,170,2,5385.62
1612,2025-12-03,977,740,4,12991.8
1613,2025-12-03,444,905,4,17626.48
1614,2025-12-03,434,611,3,7918.32
1615,2025-12-03,836,327,5,14245.9
1616,2025-12-03,111,622,4,1449.6
1617,2025-12-03,440,205,5,12684.45
1618,2025-12-03,362,383,1,2330.06
1619,2025-12-03,461,172,1,4957.74
1620,2025-12-03,982,524,3,9294.6
1621,2025-12-03,601,420,3,8460.45
1622,2025-12-03,619,847,5,14931.1
1623,2025-12-03,361,408,1,230.94
1624,2025-12-03,118,185,3,8411.4
1625,2025-12-03,440,810,2,1283.88
1626,2025-12-03,367,252,1,2825.4
1627,2025-12-03,221,673,3,6360.63
1628,2025-12-03,381,149,3,7425.15
1629,2025-12-03,126,10,3,3276.42
1630,2025-12-03,705,12,3,6843.33
1631,2025-12-03,219,477,5,7531.05
1632,2025-12-03,815,330,2,3149.82
1633,2025-12-03,576,68,4,3283.2
1634,2025-12-03,291,617,2,242.22
1635,2025-12-03,540,223,1,169.82
1636,2025-12-03,575,285,5,895.6
1637,2025-12-03,969,905,1,4406.62
1638,2025-12-03,588,915,4,1303.6
1639,2025-12-03,699,775,4,9020.08
1640,2025-12-03,326,833,3,6988.29
1641,2025-12-03,203,202,1,3898.22
1642,2025-12-03,822,506,4,10435.6
1643,2025-12-03,48,282,4,19721.92
1644,2025-12-03,123,128,4,6035.36
1645,2025-12-03,176,616,3,3753.84
1646,2025-12-03,606,393,2,6096.32
1647,2025-12-03,591,22,3,3876.96
1648,2025-12-03,19,660,5,17002.1
1649,2025-12-03,5,934,4,2134.96
1650,2025-12-03,292,135,4,214.24
1651,2025-12-04,38,918,5,1770.25
1652,2025-12-04,941,541,1,3433.37
1653,2025-12-04,346,661,1,3905.93
1654,2025-12-04,72,482,1,3144.81
1655,2025-12-04,850,822,4,6161.24
1656,2025-12-04,741,309,3,2622.33
1657,2025-12-04,325,772,3,9181.05
1658,2025-12-04,410,82,5,16299.3
1659,2025-12-04,794,321,4,2646.16
1660,2025-12-04,628,49,4,2239.6
1661,2025-12-04,306,714,4,2448.44
1662,2025-12-04,506,870,1,1476.94
1663,2025-12-04,864,383,5,11650.3
1664,2025-12-04,106,30,2,2069.68
1665,2025-12-04,49,846,1,212.32
1666,2025-12-04,143,108,3,11209.17
1667,2025-12-04,883,705,4,13756.36
1668,2025-12-04,232,175,1,1241.58
1669,2025-12-04,196,742,3,12652.32
1670,2025-12-04,836,925,5,6056.9
1671,2025-12-04,6,957,1,4688.96
1672,2025-12-04,266,905,1,4406.62
1673,2025-12-04,114,50,3,8294.25
1674,2025-12-04,77,271,3,13494.84
1675,2025-12-04,705,628,4,1451.8
1676,2025-12-04,277,716,2,9595.12
1677,2025-12-04,948,142,5,15422.7
1678,2025-12-04,472,123,2,7906.76
1679,2025-12-04,327,883,2,3700.72
1680,2025-12-04,772,599,4,19356.76
1681,2025-12-04,653,458,1,435.58
1682,2025-12-04,535,541,2,6866.74
1683,2025-12-04,592,490,4,14482.52
1684,2025-12-04,1000,288,3,9796.08
1685,2025-12-04,792,749,4,5847.88
1686,2025-12-04,232,95,3,10499.49
1687,2025-12-04,785,304,1,2617.58
1688,2025-12-04,362,572,2,7829.24
1689,2025-12-04,676,663,2,8711.88
1690,2025-12-04,712,80,1,2607.22
1691,2025-12-04,996,507,1,487.81
1692,2025-12-04,218,14,2,8160.48
1693,2025-12-04,480,839,4,16328.56
1694,2025-12-04,193,500,1,1382.79
1695,2025-12-04,349,214,5,19110.3
1696,2025-12-04,780,541,5,17166.85
1697,2025-12-04,880,321,3,1984.62
1698,2025-12-04,726,465,2,4993.52
1699,2025-12-04,869,517,1,1555.15
1700,2025-12-04,937,134,2,2707.16
1701,2025-12-05,939,373,4,423.68
1702,2025-12-05,999,464,5,15011.05
1703,2025-12-05,526,208,4,10193.64
1704,2025-12-05,193,71,3,10363.38
1705,2025-12-05,434,169,3,7644.69
1706,2025-12-05,975,891,5,7152.55
1707,2025-12-05,664,105,2,6693.48
1708,2025-12-05,473,898,1,3128.74
1709,2025-12-05,763,113,2,249.18
1710,2025-12-05,17,916,4,11902.68
1711,2025-12-05,192,274,1,385.68
1712,2025-12-05,488,678,5,21460.1
1713,2025-12-05,464,361,3,10376.52
1714,2025-12-05,122,950,5,8005.5
1715,2025-12-05,87,363,4,10602.76
1716,2025-12-05,218,155,4,11248.8
1717,2025-12-05,515,442,5,19772.25
1718,2025-12-05,342,55,4,8974.56
1719,2025-12-05,280,379,1,919.36
1720,2025-12-05,51,665,4,1275.92
1721,2025-12-05,750,951,4,5175.04
1722,2025-12-05,199,302,2,481.26
1723,2025-12-05,413,181,5,412.6
1724,2025-12-05,283,543,5,11009.65
1725,2025-12-05,506,532,4,18692.04
1726,2025-12-05,112,698,1,965.48
1727,2025-12-05,662,255,1,827.18
1728,2025-12-05,225,118,1,830.61
1729,2025-12-05,917,37,5,23232.05
1730,2025-12-05,273,245,1,4568.7
1731,2025-12-05,545,104,3,6993.39
1732,2025-12-05,232,904,5,687.35
1733,2025-12-05,717,734,4,18648.08
1734,2025-12-05,402,403,1,812.68
1735,2025-12-05,226,752,3,761.1
1736,2025-12-05,508,211,2,5757.26
1737,2025-12-05,805,209,3,4453.29
1738,2025-12-05,653,295,5,21711.45
1739,2025-12-05,295,752,1,253.7
1740,2025-12-05,97,190,5,14369.55
1741,2025-12-05,930,718,5,8979.6
1742,2025-12-05,489,757,3,14635.68
1743,2025-12-05,874,929,2,470.04
1744,2025-12-05,175,323,1,2642.9
1745,2025-12-05,171,192,3,11924.64
1746,2025-12-05,922,467,2,9042.24
1747,2025-12-05,986,14,4,16320.96
1748,2025-12-05,439,343,1,231.77
1749,2025-12-05,182,998,3,9734.16
1750,2025-12-05,903,79,2,884.18
1751,2025-12-06,696,779,1,1837.27
1752,2025-12-06,609,361,4,13835.36
1753,2025-12-06,598,2,4,19534.84
1754,2025-12-06,895,254,4,6804.68
1755,2025-12-06,113,47,1,4705.16
1756,2025-12-06,581,697,3,11611.74
1757,2025-12-06,856,234,5,5423.0
1758,2025-12-06,516,172,2,9915.48
1759,2025-12-06,794,97,1,1369.19
1760,2025-12-06,312,824,3,8763.69
1761,2025-12-06,464,503,3,8766.99
1762,2025-12-06,559,264,4,17479.48
1763,2025-12-06,260,374,4,5776.2
1764,2025-12-06,14,848,3,13641.66
1765,2025-12-06,309,728,3,1340.52
1766,2025-12-06,913,531,5,24605.75
1767,2025-12-06,496,116,3,10407.66
1768,2025-12-06,703,532,1,4673.01
1769,2025-12-06,152,421,2,5471.04
1770,2025-12-06,676,146,3,13121.37
1771,2025-12-06,510,32,2,2917.62
1772,2025-12-06,592,759,4,18635.16
1773,2025-12-06,369,212,1,2026.0
1774,2025-12-06,199,943,4,14909.2
1775,2025-12-06,655,111,3,12975.33
1776,2025-12-06,899,642,5,18000.65
1777,2025-12-06,921,935,4,13879.12
1778,2025-12-06,982,898,5,15643.7
1779,2025-12-06,180,272,3,14935.92
1780,2025-12-06,910,340,4,12471.36
1781,2025-12-06,604,428,3,6483.03
1782,2025-12-06,317,196,1,4051.29
1783,2025-12-06,594,533,3,7514.82
1784,2025-12-06,855,628,1,362.95
1785,2025-12-06,444,815,4,7351.04
1786,2025-12-06,581,992,3,8903.79
1787,2025-12-06,296,113,1,124.59
1788,2025-12-06,511,950,2,3202.2
1789,2025-12-06,478,698,2,1930.96
1790,2025-12-06,536,990,3,1736.19
1791,2025-12-06,639,572,2,7829.24
1792,2025-12-06,311,499,3,11004.06
1793,2025-12-06,67,819,3,11505.63
1794,2025-12-06,16,465,1,2496.76
1795,2025-12-06,223,290,5,4303.7
1796,2025-12-06,127,55,4,8974.56
1797,2025-12-06,314,6,4,12333.0
1798,2025-12-06,361,677,1,4282.27
1799,2025-12-06,52,258,2,8137.74
1800,2025-12-06,359,900,3,7458.99
1801,2025-12-07,805,880,5,2353.9
1802,2025-12-07,682,982,5,3020.35
1803,2025-12-07,159,977,1,4487.7
1804,2025-12-07,731,278,2,3103.14
1805,2025-12-07,751,202,4,15592.88
1806,2025-12-07,600,941,1,1362.52
1807,2025-12-07,298,225,1,4951.29
1808,2025-12-07,485,956,3,11171.79
1809,2025-12-07,255,832,4,15174.88
1810,2025-12-07,433,409,1,4330.81
1811,2025-12-07,915,268,3,3220.35
1812,2025-12-07,612,319,2,3308.34
1813,2025-12-07,578,447,3,7693.05
1814,2025-12-07,824,593,2,5715.72
1815,2025-12-07,700,787,2,8974.64
1816,2025-12-07,257,139,4,1454.16
1817,2025-12-07,568,205,3,7610.67
1818,2025-12-07,313,88,3,2409.42
1819,2025-12-07,581,950,4,6404.4
1820,2025-12-07,559,188,4,17814.6
1821,2025-12-07,802,897,4,13648.24
1822,2025-12-07,99,142,5,15422.7
1823,2025-12-07,453,711,3,8448.03
1824,2025-12-07,516,958,3,9274.17
1825,2025-12-07,480,363,4,10602.76
1826,2025-12-07,478,431,4,12403.04
1827,2025-12-07,473,29,5,3250.65
1828,2025-12-07,28,981,4,14539.84
1829,2025-12-07,91,774,2,323.24
1830,2025-12-07,630,929,3,705.06
1831,2025-12-07,806,249,5,2715.2
1832,2025-12-07,525,383,2,4660.12
1833,2025-12-07,636,557,5,2668.05
1834,2025-12-07,899,301,1,3224.9
1835,2025-12-07,774,866,4,4442.64
1836,2025-12-07,129,413,1,2626.86
1837,2025-12-07,474,827,5,23042.45
1838,2025-12-07,472,860,1,900.28
1839,2025-12-07,87,57,3,672.06
1840,2025-12-07,850,666,1,1120.02
1841,2025-12-07,342,609,1,3949.5
1842,2025-12-07,842,298,5,18449.45
1843,2025-12-07,494,708,3,13336.47
1844,2025-12-07,886,63,1,4392.6
1845,2025-12-07,759,599,5,24195.95
1846,2025-12-07,758,735,1,2129.64
1847,2025-12-07,719,210,5,3521.7
1848,2025-12-07,148,576,4,9936.08
1849,2025-12-07,140,229,2,949.56
1850,2025-12-07,309,644,3,6368.97
1851,2025-12-08,737,960,1,1043.21
1852,2025-12-08,825,497,5,5837.1
1853,2025-12-08,705,206,1,300.07
1854,2025-12-08,69,1,2,6894.76
1855,2025-12-08,619,902,1,2548.73
1856,2025-12-08,533,100,2,3877.62
1857,2025-12-08,210,107,4,3340.52
1858,2025-12-08,26,853,5,3852.55
1859,2025-12-08,455,401,1,1050.39
1860,2025-12-08,949,125,3,467.1
1861,2025-12-08,415,496,2,8218.7
1862,2025-12-08,840,241,5,7279.35
1863,2025-12-08,267,842,5,3472.9
1864,2025-12-08,698,450,5,7727.4
1865,2025-12-08,127,443,2,4926.32
1866,2025-12-08,652,23,2,4044.18
1867,2025-12-08,146,839,2,8164.28
1868,2025-12-08,175,524,5,15491.0
1869,2025-12-08,206,488,4,13467.32
1870,2025-12-08,297,297,1,2166.4
1871,2025-12-08,983,603,4,14759.4
1872,2025-12-08,377,684,3,13719.27
1873,2025-12-08,401,396,1,1393.91
1874,2025-12-08,476,427,4,2297.36
1875,2025-12-08,152,29,3,1950.39
1876,2025-12-08,469,124,5,22321.95
1877,2025-12-08,399,12,5,11405.55
1878,2025-12-08,311,35,5,7341.45
1879,2025-12-08,456,44,3,8865.75
1880,2025-12-08,986,143,4,12889.88
1881,2025-12-08,904,741,4,11948.48
1882,2025-12-08,284,10,2,2184.28
1883,2025-12-08,367,513,5,22674.85
1884,2025-12-08,216,358,5,15398.35
1885,2025-12-08,400,526,1,3038.92
1886,2025-12-08,179,672,2,1199.98
1887,2025-12-08,361,672,5,2999.95
1888,2025-12-08,348,471,2,2037.1
1889,2025-12-08,286,804,3,2813.67
1890,2025-12-08,946,404,1,3675.58
1891,2025-12-08,939,860,4,3601.12
1892,2025-12-08,386,986,4,12076.48
1893,2025-12-08,621,675,2,7916.52
1894,2025-12-08,590,726,5,24457.6
1895,2025-12-08,795,675,5,19791.3
1896,2025-12-08,266,133,3,2452.14
1897,2025-12-08,603,979,5,22445.15
1898,2025-12-08,357,599,5,24195.95
1899,2025-12-08,850,414,1,1596.78
1900,2025-12-08,47,31,2,6526.4
1901,2025-12-09,238,99,1,4483.71
1902,2025-12-09,512,957,4,18755.84
1903,2025-12-09,332,779,2,3674.54
1904,2025-12-09,791,828,2,2256.98
1905,2025-12-09,108,922,2,3867.68
1906,2025-12-09,746,914,4,11332.64
1907,2025-12-09,774,997,4,14370.28
1908,2025-12-09,945,66,1,1174.29
1909,2025-12-09,627,257,1,1219.21
1910,2025-12-09,39,868,1,2356.21
1911,2025-12-09,453,782,3,5367.63
1912,2025-12-09,622,647,1,1135.42
1913,2025-12-09,946,179,3,664.74
1914,2025-12-09,111,716,4,19190.24
1915,2025-12-09,387,137,5,15588.45
1916,2025-12-09,570,205,2,5073.78
1917,2025-12-09,259,503,4,11689.32
1918,2025-12-09,696,293,2,6746.26
1919,2025-12-09,207,760,2,9285.34
1920,2025-12-09,445,834,5,20516.4
1921,2025-12-09,829,809,2,6890.54
1922,2025-12-09,89,597,1,4213.85
1923,2025-12-09,645,983,1,4668.03
1924,2025-12-09,209,35,2,2936.58
1925,2025-12-09,915,6,3,9249.75
1926,2025-12-09,793,418,5,3161.85
1927,2025-12-09,560,886,1,2520.6
1928,2025-12-09,349,190,5,14369.55
1929,2025-12-09,509,195,2,6458.32
1930,2025-12-09,585,848,4,18188.88
1931,2025-12-09,513,361,3,10376.52
1932,2025-12-09,634,922,5,9669.2
1933,2025-12-09,874,142,1,3084.54
1934,2025-12-09,450,438,4,4787.56
1935,2025-12-09,895,73,5,10903.25
1936,2025-12-09,81,131,5,7064.3
1937,2025-12-09,306,104,1,2331.13
1938,2025-12-09,511,237,1,3663.12
1939,2025-12-09,616,554,3,10400.64
1940,2025-12-09,24,230,3,3759.27
1941,2025-12-09,945,849,3,4629.45
1942,2025-12-09,400,721,3,7370.46
1943,2025-12-09,70,894,2,1086.08
1944,2025-12-09,992,295,1,4342.29
1945,2025-12-09,548,590,2,8141.52
1946,2025-12-09,874,531,5,24605.75
1947,2025-12-09,513,320,4,15970.44
1948,2025-12-09,634,59,5,24380.8
1949,2025-12-09,715,914,1,2833.16
1950,2025-12-09,597,483,3,6179.58
1951,2025-12-10,669,31,1,3263.2
1952,2025-12-10,347,432,3,12289.02
1953,2025-12-10,206,343,1,231.77
1954,2025-12-10,143,210,5,3521.7
1955,2025-12-10,837,752,3,761.1
1956,2025-12-10,947,776,1,4880.41
1957,2025-12-10,242,506,1,2608.9
1958,2025-12-10,825,971,5,16261.3
1959,2025-12-10,927,625,1,2901.04
1960,2025-12-10,355,73,4,8722.6
1961,2025-12-10,613,758,5,3256.9
1962,2025-12-10,952,83,5,6903.35
1963,2025-12-10,491,970,2,5642.26
1964,2025-12-10,278,741,1,2987.12
1965,2025-12-10,107,37,4,18585.64
1966,2025-12-10,520,231,3,13050.96
1967,2025-12-10,442,490,3,10861.89
1968,2025-12-10,801,871,2,914.26
1969,2025-12-10,22,954,1,2605.31
1970,2025-12-10,27,793,2,6424.18
1971,2025-12-10,548,623,4,6879.4
1972,2025-12-10,699,701,1,4472.5
1973,2025-12-10,566,494,1,4655.04
1974,2025-12-10,397,785,4,16112.96
1975,2025-12-10,713,129,4,3957.56
1976,2025-12-10,719,438,5,5984.45
1977,2025-12-10,142,119,4,12449.16
1978,2025-12-10,121,919,5,3422.9
1979,2025-12-10,926,377,3,5099.25
1980,2025-12-10,199,352,4,7497.68
1981,2025-12-10,941,60,2,5530.6
1982,2025-12-10,238,95,5,17499.15
1983,2025-12-10,11,233,4,9111.2
1984,2025-12-10,766,771,5,9095.5
1985,2025-12-10,582,47,1,4705.16
1986,2025-12-10,895,738,2,9479.74
1987,2025-12-10,833,59,1,4876.16
1988,2025-12-10,59,130,4,7083.76
1989,2025-12-10,185,290,1,860.74
1990,2025-12-10,322,359,5,18310.8
1991,2025-12-10,671,912,2,4956.48
1992,2025-12-10,300,133,5,4086.9
1993,2025-12-10,408,491,1,2211.84
1994,2025-12-10,673,79,1,442.09
1995,2025-12-10,257,961,5,6199.25
1996,2025-12-10,211,507,3,1463.43
1997,2025-12-10,920,938,2,9697.34
1998,2025-12-10,455,731,3,2347.11
1999,2025-12-10,965,376,5,19234.05
2000,2025-12-10,300,890,2,9506.38
2001,2025-12-11,540,915,3,977.7
2002,2025-12-11,327,715,5,23493.9
2003,2025-12-11,516,107,1,835.13
2004,2025-12-11,355,923,4,19840.52
2005,2025-12-11,723,974,5,13880.0
2006,2025-12-11,498,287,1,4238.38
2007,2025-12-11,209,934,2,1067.48
2008,2025-12-11,862,1000,5,23536.0
2009,2025-12-11,237,313,5,12641.3
2010,2025-12-11,216,126,3,10907.34
2011,2025-12-11,743,836,2,1476.24
2012,2025-12-11,37,241,4,5823.48
2013,2025-12-11,666,783,4,11308.44
2014,2025-12-11,976,117,1,817.21
2015,2025-12-11,511,857,1,2872.67
2016,2025-12-11,277,285,5,895.6
2017,2025-12-11,394,308,1,3879.7
2018,2025-12-11,62,286,5,19550.7
2019,2025-12-11,394,508,1,3721.35
2020,2025-12-11,884,392,4,10778.6
2021,2025-12-11,455,46,2,7304.94
2022,2025-12-11,211,389,2,9170.24
2023,2025-12-11,676,442,5,19772.25
2024,2025-12-11,54,677,3,12846.81
2025,2025-12-11,33,555,3,8282.04
2026,2025-12-11,960,27,5,9167.6
2027,2025-12-11,773,915,3,977.7
2028,2025-12-11,945,849,3,4629.45
2029,2025-12-11,830,772,5,15301.75
2030,2025-12-11,222,776,1,4880.41
2031,2025-12-11,350,744,5,7835.75
2032,2025-12-11,445,887,4,11722.0
2033,2025-12-11,802,747,1,1457.69
2034,2025-12-11,827,112,5,6090.15
2035,2025-12-11,398,976,3,11766.18
2036,2025-12-11,880,961,5,6199.25
2037,2025-12-11,475,435,5,3511.95
2038,2025-12-11,737,582,5,1992.7
2039,2025-12-11,267,167,4,13371.8
2040,2025-12-11,479,764,2,9808.82
2041,2025-12-11,136,930,1,2141.24
2042,2025-12-11,288,819,3,11505.63
2043,2025-12-11,88,256,5,8959.85
2044,2025-12-11,303,346,5,2944.95
2045,2025-12-11,405,40,5,8754.75
2046,2025-12-11,281,371,3,6298.5
2047,2025-12-11,676,257,5,6096.05
2048,2025-12-11,13,128,3,4526.52
2049,2025-12-11,583,677,3,12846.81
