SaleID,CustomerID,ProductID,Quantity,TotalAmount,order_date,raw_comment
1208,90,909,1,862.51,2025/11/25,junk
1209,134,645,5,4999.6,2025/11/25,junk
1210,124,43,5,22220.35,2025/11/25,junk
1211,992,935,2,6939.56,2025/11/25,junk
1212,198,722,4,2629.64,2025/11/25,junk
1213,948,102,1,1954.75,2025/11/25,junk
1214,965,560,5,836.6,2025/11/25,junk
1215,352,309,4,3496.44,2025/11/25,junk
1216,780,207,5,24283.25,2025/11/25,junk
1217,739,158,1,251.23,2025/11/25,junk
1218,131,197,4,15646.4,2025/11/25,junk
1219,564,729,3,14380.11,2025/11/25,junk
1220,913,899,5,2143.8,2025/11/25,junk
1221,999,356,3,4225.11,2025/11/25,junk
1222,460,645,1,999.92,2025/11/25,junk
1223,933,447,1,2564.35,2025/11/25,junk
1224,495,430,5,20945.3,2025/11/25,junk
1225,954,976,5,19610.3,2025/11/25,junk
1226,810,23,2,4044.18,2025/11/25,junk
1227,614,281,2,1402.3,2025/11/25,junk
1228,297,47,5,23525.8,2025/11/25,junk
1229,63,814,2,3638.12,2025/11/25,junk
1230,759,835,4,7094.56,2025/11/25,junk
1231,507,702,5,1059.7,2025/11/25,junk
1232,892,526,1,3038.92,2025/11/25,junk
1233,170,449,5,14014.7,2025/11/25,junk
1234,394,576,4,9936.08,2025/11/25,junk
1235,411,622,3,1087.2,2025/11/25,junk
1236,212,189,1,1318.41,2025/11/25,junk
1237,164,586,2,2737.72,2025/11/25,junk
1238,607,714,1,612.11,2025/11/25,junk
1239,901,951,5,6468.8,2025/11/25,junk
1240,467,516,5,17452.5,2025/11/25,junk
1241,266,311,2,9046.38,2025/11/25,junk
1242,304,726,3,14674.56,2025/11/25,junk
1243,566,122,2,4929.64,2025/11/25,junk
1244,230,47,5,23525.8,2025/11/25,junk
1245,244,299,1,1598.84,2025/11/25,junk
1246,655,152,3,344.34,2025/11/25,junk
1247,950,137,3,9353.07,2025/11/25,junk
1248,895,810,1,641.94,2025/11/25,junk
1249,658,255,2,1654.36,2025/11/25,junk
1250,548,119,1,3112.29,2025/11/25,junk
1251,665,356,5,7041.85,2025/11/26,junk
1252,996,378,3,8598.48,2025/11/26,junk
1253,86,970,5,14105.65,2025/11/26,junk
1254,271,740,2,6495.9,2025/11/26,junk
1255,419,920,5,20286.45,2025/11/26,junk
1256,302,333,1,67.49,2025/11/26,junk
1257,641,836,1,738.12,2025/11/26,junk
1258,844,365,2,5014.32,2025/11/26,junk
1259,749,989,3,14042.19,2025/11/26,junk
1260,181,263,1,2627.55,2025/11/26,junk
1261,551,674,5,22188.6,2025/11/26,junk
1262,109,740,4,12991.8,2025/11/26,junk
1263,969,670,3,5137.98,2025/11/26,junk
1264,891,642,5,18000.65,2025/11/26,junk
1265,565,212,4,8104.0,2025/11/26,junk
1266,226,333,3,202.47,2025/11/26,junk
1267,209,596,4,7434.04,2025/11/26,junk
1268,160,457,2,2437.92,2025/11/26,junk
1269,748,744,4,6268.6,2025/11/26,junk
1270,378,152,4,459.12,2025/11/26,junk
1271,96,508,2,7442.7,2025/11/26,junk
1272,471,190,2,5747.82,2025/11/26,junk
1273,194,584,4,3147.32,2025/11/26,junk
1274,966,747,2,2915.38,2025/11/26,junk
1275,664,289,1,1967.93,2025/11/26,junk
1276,318,167,2,6685.9,2025/11/26,junk
1277,838,404,5,18377.9,2025/11/26,junk
1278,193,72,2,4822.96,2025/11/26,junk
1279,74,437,2,6479.74,2025/11/26,junk
1280,466,931,4,5479.04,2025/11/26,junk
1281,103,742,5,21087.2,2025/11/26,junk
1282,141,745,1,2447.0,2025/11/26,junk
1283,618,103,4,14804.84,2025/11/26,junk
1284,394,22,1,1292.32,2025/11/26,junk
1285,847,14,1,4080.24,2025/11/26,junk
1286,136,255,1,827.18,2025/11/26,junk
1287,275,147,5,12262.9,2025/11/26,junk
1288,14,812,1,2929.19,2025/11/26,junk
1289,981,811,1,2897.56,2025/11/26,junk
1290,556,754,3,2889.78,2025/11/26,junk
1291,874,725,1,3382.87,2025/11/26,junk
1292,208,143,4,12889.88,2025/11/26,junk
1293,778,577,4,7974.16,2025/11/26,junk
1294,836,168,3,11918.04,2025/11/26,junk
1295,340,491,2,4423.68,2025/11/26,junk
1296,250,58,5,22903.0,2025/11/26,junk
1297,709,274,5,1928.4,2025/11/26,junk
1298,127,22,1,1292.32,2025/11/26,junk
1299,106,558,3,6772.23,2025/11/26,junk
1300,106,524,4,12392.8,2025/11/26,junk
1301,146,2,2,9767.42,2025/11/27,junk
1302,25,233,4,9111.2,2025/11/27,junk
1303,395,151,3,3427.74,2025/11/27,junk
1304,672,294,2,2125.16,2025/11/27,junk
1305,944,901,4,6012.56,2025/11/27,junk
1306,704,906,1,2278.07,2025/11/27,junk
1307,504,174,1,4139.47,2025/11/27,junk
1308,230,105,3,10040.22,2025/11/27,junk
1309,366,79,5,2210.45,2025/11/27,junk
1310,342,122,3,7394.46,2025/11/27,junk
1311,946,947,1,1088.21,2025/11/27,junk
1312,918,45,5,4391.1,2025/11/27,junk
1313,155,183,4,16474.4,2025/11/27,junk
1314,544,343,5,1158.85,2025/11/27,junk
1315,186,696,4,11756.48,2025/11/27,junk
1316,154,915,3,977.7,2025/11/27,junk
1317,640,838,3,10691.94,2025/11/27,junk
1318,357,897,1,3412.06,2025/11/27,junk
1319,278,939,4,12781.8,2025/11/27,junk
1320,678,378,3,8598.48,2025/11/27,junk
1321,831,929,1,235.02,2025/11/27,junk
1322,808,3,2,4654.7,2025/11/27,junk
1323,797,672,2,1199.98,2025/11/27,junk
1324,328,152,4,459.12,2025/11/27,junk
1325,458,739,4,8351.48,2025/11/27,junk
1326,835,69,1,2640.42,2025/11/27,junk
1327,592,438,3,3590.67,2025/11/27,junk
1328,149,93,3,5227.41,2025/11/27,junk
1329,131,187,4,3290.92,2025/11/27,junk
1330,362,327,4,11396.72,2025/11/27,junk
1331,435,493,4,9229.36,2025/11/27,junk
1332,617,813,3,6996.51,2025/11/27,junk
1333,142,822,2,3080.62,2025/11/27,junk
1334,393,429,5,15004.0,2025/11/27,junk
1335,510,552,5,18424.25,2025/11/27,junk
1336,505,546,5,2659.75,2025/11/27,junk
1337,842,236,4,5321.44,2025/11/27,junk
1338,86,595,4,12719.0,2025/11/27,junk
1339,540,592,2,8197.96,2025/11/27,junk
1340,720,90,2,2765.04,2025/11/27,junk
1341,371,3,2,4654.7,2025/11/27,junk
1342,872,18,3,7173.87,2025/11/27,junk
1343,572,486,2,8448.94,2025/11/27,junk
1344,944,113,1,124.59,2025/11/27,junk
1345,934,358,3,9239.01,2025/11/27,junk
1346,870,870,2,2953.88,2025/11/27,junk
1347,302,472,2,3067.38,2025/11/27,junk
1348,856,874,5,11237.9,2025/11/27,junk
1349,996,954,4,10421.24,2025/11/27,junk
1350,249,216,2,5756.18,2025/11/27,junk
1351,58,765,2,1556.12,2025/11/28,junk
1352,121,986,2,6038.24,2025/11/28,junk
1353,387,751,1,809.75,2025/11/28,junk
1354,713,989,4,18722.92,2025/11/28,junk
1355,381,56,1,2657.37,2025/11/28,junk
1356,679,596,1,1858.51,2025/11/28,junk
1357,489,858,5,14558.8,2025/11/28,junk
1358,892,162,1,2654.65,2025/11/28,junk
1359,151,375,2,3072.82,2025/11/28,junk
1360,81,251,1,972.77,2025/11/28,junk
1361,13,583,4,15589.28,2025/11/28,junk
1362,154,784,2,8889.26,2025/11/28,junk
1363,482,762,2,3379.68,2025/11/28,junk
1364,767,541,3,10300.11,2025/11/28,junk
1365,482,422,3,4175.13,2025/11/28,junk
1366,455,801,1,1350.25,2025/11/28,junk
1367,294,114,2,1284.54,2025/11/28,junk
1368,62,903,1,4056.93,2025/11/28,junk
1369,619,770,2,4076.14,2025/11/28,junk
1370,516,165,1,572.3,2025/11/28,junk
1371,406,853,4,3082.04,2025/11/28,junk
1372,697,971,4,13009.04,2025/11/28,junk
1373,568,729,3,14380.11,2025/11/28,junk
1374,942,586,5,6844.3,2025/11/28,junk
1375,314,727,2,8929.84,2025/11/28,junk
1376,434,954,2,5210.62,2025/11/28,junk
1377,279,997,1,3592.57,2025/11/28,junk
1378,535,387,2,5596.26,2025/11/28,junk
1379,761,217,4,19942.16,2025/11/28,junk
1380,634,58,2,9161.2,2025/11/28,junk
1381,402,189,5,6592.05,2025/11/28,junk
1382,620,862,1,4606.36,2025/11/28,junk
1383,837,710,4,7438.32,2025/11/28,junk
1384,489,321,4,2646.16,2025/11/28,junk
1385,848,390,2,9699.18,2025/11/28,junk
1386,56,823,3,10371.96,2025/11/28,junk
1387,663,435,2,1404.78,2025/11/28,junk
1388,277,112,1,1218.03,2025/11/28,junk
1389,80,372,5,14120.3,2025/11/28,junk
1390,798,867,3,1825.77,2025/11/28,junk
1391,29,246,3,1752.18,2025/11/28,junk
1392,167,555,1,2760.68,2025/11/28,junk
1393,67,217,5,24927.7,2025/11/28,junk
1394,12,775,3,6765.06,2025/11/28,junk
1395,193,565,2,6598.3,2025/11/28,junk
1396,654,952,1,3374.22,2025/11/28,junk
1397,247,276,1,4404.21,2025/11/28,junk
1398,584,579,1,2184.71,2025/11/28,junk
1399,578,810,4,2567.76,2025/11/28,junk
1400,47,50,3,8294.25,2025/11/28,junk
1401,96,967,3,6177.12,2025/11/29,junk
1402,9,366,3,7541.46,2025/11/29,junk
1403,982,408,5,1154.7,2025/11/29,junk
1404,200,323,4,10571.6,2025/11/29,junk
1405,744,365,2,5014.32,2025/11/29,junk
1406,720,691,1,3672.34,2025/11/29,junk
1407,340,418,5,3161.85,2025/11/29,junk
1408,104,515,2,3016.72,2025/11/29,junk
1409,25,602,4,1880.28,2025/11/29,junk
1410,489,601,1,3171.55,2025/11/29,junk
1411,298,166,2,3643.84,2025/11/29,junk
1412,699,475,1,2934.5,2025/11/29,junk
1413,907,641,1,3473.78,2025/11/29,junk
1414,976,736,2,312.68,2025/11/29,junk
1415,906,221,2,4293.06,2025/11/29,junk
1416,788,736,2,312.68,2025/11/29,junk
1417,987,514,5,8454.95,2025/11/29,junk
1418,747,624,5,10199.7,2025/11/29,junk
1419,953,788,3,8869.62,2025/11/29,junk
1420,459,805,2,2523.02,2025/11/29,junk
1421,348,298,3,11069.67,2025/11/29,junk
1422,639,877,4,7475.32,2025/11/29,junk
1423,41,913,4,10879.96,2025/11/29,junk
1424,245,214,5,19110.3,2025/11/29,junk
1425,622,77,2,7177.88,2025/11/29,junk
1426,581,643,4,12618.4,2025/11/29,junk
1427,100,825,1,727.9,2025/11/29,junk
1428,147,785,3,12084.72,2025/11/29,junk
1429,561,889,1,1812.68,2025/11/29,junk
1430,511,97,4,5476.76,2025/11/29,junk
1431,322,174,3,12418.41,2025/11/29,junk
1432,166,70,3,4408.41,2025/11/29,junk
1433,591,373,3,317.76,2025/11/29,junk
1434,92,73,2,4361.3,2025/11/29,junk
1435,728,791,4,18676.44,2025/11/29,junk
1436,265,485,3,2215.17,2025/11/29,junk
1437,782,898,4,12514.96,2025/11/29,junk
1438,666,947,2,2176.42,2025/11/29,junk
1439,963,127,5,12261.25,2025/11/29,junk
1440,500,41,3,9847.23,2025/11/29,junk
1441,880,294,4,4250.32,2025/11/29,junk
1442,419,878,5,12418.3,2025/11/29,junk
1443,940,697,2,7741.16,2025/11/29,junk
1444,452,376,5,19234.05,2025/11/29,junk
1445,866,640,3,3702.93,2025/11/29,junk
1446,383,86,4,9164.8,2025/11/29,junk
1447,519,461,3,1600.17,2025/11/29,junk
1448,899,897,1,3412.06,2025/11/29,junk
1449,636,660,1,3400.42,2025/11/29,junk
1450,759,810,2,1283.88,2025/11/29,junk
1451,717,841,5,5857.7,2025/11/30,junk
1452,9,159,1,1554.33,2025/11/30,junk
1453,298,385,2,654.62,2025/11/30,junk
1454,584,409,1,4330.81,2025/11/30,junk
1455,229,398,4,16623.24,2025/11/30,junk
1456,686,96,3,1341.3,2025/11/30,junk
1457,478,480,5,21565.9,2025/11/30,junk
1458,922,838,4,14255.92,2025/11/30,junk
1459,112,88,2,1606.28,2025/11/30,junk
1460,750,111,4,17300.44,2025/11/30,junk
1461,787,444,2,1217.58,2025/11/30,junk
1462,412,337,1,2404.77,2025/11/30,junk
1463,325,351,5,2554.9,2025/11/30,junk
1464,498,218,4,4997.84,2025/11/30,junk
1465,118,286,4,15640.56,2025/11/30,junk
1466,40,559,2,2904.64,2025/11/30,junk
1467,972,482,2,6289.62,2025/11/30,junk
1468,656,219,3,6536.49,2025/11/30,junk
1469,582,33,5,12883.5,2025/11/30,junk
1470,793,390,1,4849.59,2025/11/30,junk
1471,959,828,3,3385.47,2025/11/30,junk
1472,809,441,4,14052.36,2025/11/30,junk
1473,219,56,2,5314.74,2025/11/30,junk
1474,889,24,4,1388.72,2025/11/30,junk
1475,277,259,2,8798.9,2025/11/30,junk
1476,86,146,1,4373.79,2025/11/30,junk
1477,281,415,1,1595.11,2025/11/30,junk
1478,306,895,4,1550.92,2025/11/30,junk
1479,893,430,5,20945.3,2025/11/30,junk
1480,220,686,3,11042.13,2025/11/30,junk
1481,189,851,1,1066.74,2025/11/30,junk
1482,95,917,4,13594.44,2025/11/30,junk
1483,351,987,3,12510.15,2025/11/30,junk
1484,169,204,3,8167.95,2025/11/30,junk
1485,965,430,4,16756.24,2025/11/30,junk
1486,487,549,2,2776.22,2025/11/30,junk
1487,989,714,4,2448.44,2025/11/30,junk
1488,364,935,5,17348.9,2025/11/30,junk
1489,399,843,1,3469.55,2025/11/30,junk
1490,575,802,5,16004.9,2025/11/30,junk
1491,204,80,5,13036.1,2025/11/30,junk
1492,632,149,3,7425.15,2025/11/30,junk
1493,681,844,3,429.27,2025/11/30,junk
1494,15,155,4,11248.8,2025/11/30,junk
1495,957,152,4,459.12,2025/11/30,junk
1496,886,325,1,4751.28,2025/11/30,junk
1497,812,994,4,11005.76,2025/11/30,junk
1498,270,534,1,1946.68,2025/11/30,junk
1499,462,966,2,2638.82,2025/11/30,junk
1500,650,461,5,2666.95,2025/11/30,junk
1501,100,38,2,6161.88,2025/12/01,junk
1502,764,193,4,16548.96,2025/12/01,junk
1503,714,560,2,334.64,2025/12/01,junk
1504,616,387,2,5596.26,2025/12/01,junk
1505,357,215,2,2061.28,2025/12/01,junk
1506,996,696,5,14695.6,2025/12/01,junk
1507,979,15,3,12090.69,2025/12/01,junk
1508,834,373,1,105.92,2025/12/01,junk
1509,310,919,3,2053.74,2025/12/01,junk
1510,515,839,1,4082.14,2025/12/01,junk
1511,717,512,4,413.52,2025/12/01,junk
1512,424,421,3,8206.56,2025/12/01,junk
1513,361,849,5,7715.75,2025/12/01,junk
1514,437,536,3,8729.7,2025/12/01,junk
1515,117,949,2,3069.1,2025/12/01,junk
1516,470,439,3,12937.29,2025/12/01,junk
1517,182,567,5,17467.45,2025/12/01,junk
1518,167,556,4,16667.44,2025/12/01,junk
1519,391,292,4,19013.92,2025/12/01,junk
1520,650,291,5,10362.6,2025/12/01,junk
1521,961,948,1,4127.51,2025/12/01,junk
1522,90,826,1,3905.1,2025/12/01,junk
1523,92,666,1,1120.02,2025/12/01,junk
1524,632,955,4,10084.24,2025/12/01,junk
1525,107,509,5,17180.85,2025/12/01,junk
1526,950,558,1,2257.41,2025/12/01,junk
1527,649,455,5,19661.75,2025/12/01,junk
1528,596,826,1,3905.1,2025/12/01,junk
1529,684,297,4,8665.6,2025/12/01,junk
1530,217,229,4,1899.12,2025/12/01,junk
1531,565,391,1,204.31,2025/12/01,junk
1532,201,877,4,7475.32,2025/12/01,junk
1533,974,128,3,4526.52,2025/12/01,junk
1534,991,813,4,9328.68,2025/12/01,junk
1535,423,930,4,8564.96,2025/12/01,junk
1536,8,963,3,4881.99,2025/12/01,junk
1537,801,230,5,6265.45,2025/12/01,junk
1538,291,275,3,1908.06,2025/12/01,junk
1539,315,859,4,4496.56,2025/12/01,junk
1540,690,248,1,4899.97,2025/12/01,junk
1541,922,931,4,5479.04,2025/12/01,junk
1542,34,16,1,4288.73,2025/12/01,junk
1543,158,810,3,1925.82,2025/12/01,junk
1544,861,837,5,13197.25,2025/12/01,junk
1545,840,760,5,23213.35,2025/12/01,junk
1546,326,344,2,5823.12,2025/12/01,junk
1547,983,586,4,5475.44,2025/12/01,junk
1548,248,570,4,8654.28,2025/12/01,junk
1549,198,632,4,2840.76,2025/12/01,junk
1550,849,53,5,16457.1,2025/12/01,junk
1551,440,132,4,11179.52,2025/12/02,junk
1552,746,178,4,19204.52,2025/12/02,junk
1553,926,326,5,9670.0,2025/12/02,junk
1554,163,448,2,7171.3,2025/12/02,junk
1555,102,728,2,893.68,2025/12/02,junk
1556,517,122,5,12324.1,2025/12/02,junk
1557,804,402,3,7664.01,2025/12/02,junk
1558,858,567,2,6986.98,2025/12/02,junk
1559,972,331,2,9613.56,2025/12/02,junk
1560,96,96,1,447.1,2025/12/02,junk
1561,448,12,5,11405.55,2025/12/02,junk
1562,157,29,5,3250.65,2025/12/02,junk
1563,725,557,1,533.61,2025/12/02,junk
1564,586,392,1,2694.65,2025/12/02,junk
1565,761,752,2,507.4,2025/12/02,junk
1566,465,650,3,12680.16,2025/12/02,junk
1567,192,246,2,1168.12,2025/12/02,junk
1568,305,199,5,23273.6,2025/12/02,junk
1569,861,252,4,11301.6,2025/12/02,junk
1570,789,267,1,1679.96,2025/12/02,junk
1571,282,85,2,1192.52,2025/12/02,junk
1572,643,24,5,1735.9,2025/12/02,junk
1573,888,106,1,1976.16,2025/12/02,junk
1574,471,950,5,8005.5,2025/12/02,junk
1575,126,110,2,3058.24,2025/12/02,junk
1576,290,269,2,5459.4,2025/12/02,junk
1577,96,80,4,10428.88,2025/12/02,junk
1578,865,371,2,4199.0,2025/12/02,junk
1579,401,104,4,9324.52,2025/12/02,junk
1580,815,23,4,8088.36,2025/12/02,junk
1581,76,499,1,3668.02,2025/12/02,junk
1582,216,704,4,11589.56,2025/12/02,junk
1583,385,912,3,7434.72,2025/12/02,junk
1584,649,931,4,5479.04,2025/12/02,junk
1585,828,165,2,1144.6,2025/12/02,junk
1586,306,11,2,3785.86,2025/12/02,junk
1587,676,581,5,6660.15,2025/12/02,junk
1588,876,33,1,2576.7,2025/12/02,junk
1589,1000,352,3,5623.26,2025/12/02,junk
1590,496,629,5,18999.35,2025/12/02,junk
1591,560,6,2,6166.5,2025/12/02,junk
1592,535,760,3,13928.01,2025/12/02,junk
1593,949,125,2,311.4,2025/12/02,junk
1594,621,31,5,16316.0,2025/12/02,junk
1595,24,531,5,24605.75,2025/12/02,junk
1596,780,157,2,8254.06,2025/12/02,junk
1597,888,374,1,1444.05,2025/12/02,junk
1598,921,223,1,169.82,2025/12/02,junk
1599,336,142,2,6169.08,2025/12/02,junk
1600,86,746,2,8470.58,2025/12/02,junk
1601,275,281,4,2804.6,2025/12/03,junk
1602,205,977,1,4487.7,2025/12/03,junk
1603,357,726,5,24457.6,2025/12/03,junk
1604,668,302,4,962.52,2025/12/03,junk
1605,764,829,4,16665.16,2025/12/03,junk
1606,447,525,4,5287.72,2025/12/03,junk
1607,945,198,3,13214.91,2025/12/03,junk
1608,178,203,3,4676.04,2025/12/03,junk
1609,985,403,1,812.68,2025/12/03,junk
1610,598,813,5,11660.85,2025/12/03,junk
1611,320,170,2,5385.62,2025/12/03,junk
1612,977,740,4,12991.8,2025/12/03,junk
1613,444,905,4,17626.48,2025/12/03,junk
1614,434,611,3,7918.32,2025/12/03,junk
1615,836,327,5,14245.9,2025/12/03,junk
1616,111,622,4,1449.6,2025/12/03,junk
1617,440,205,5,12684.45,2025/12/03,junk
1618,362,383,1,2330.06,2025/12/03,junk
1619,461,172,1,4957.74,2025/12/03,junk
1620,982,524,3,9294.6,2025/12/03,junk
1621,601,420,3,8460.45,2025/12/03,junk
1622,619,847,5,14931.1,2025/12/03,junk
1623,361,408,1,230.94,2025/12/03,junk
1624,118,185,3,8411.4,2025/12/03,junk
1625,440,810,2,1283.88,2025/12/03,junk
1626,367,252,1,2825.4,2025/12/03,junk
1627,221,673,3,6360.63,2025/12/03,junk
1628,381,149,3,7425.15,2025/12/03,junk
1629,126,10,3,3276.42,2025/12/03,junk
1630,705,12,3,6843.33,2025/12/03,junk
1631,219,477,5,7531.05,2025/12/03,junk
1632,815,330,2,3149.82,2025/12/03,junk
1633,576,68,4,3283.2,2025/12/03,junk
1634,291,617,2,242.22,2025/12/03,junk
1635,540,223,1,169.82,2025/12/03,junk
1636,575,285,5,895.6,2025/12/03,junk
1637,969,905,1,4406.62,2025/12/03,junk
1638,588,915,4,1303.6,2025/12/03,junk
1639,699,775,4,9020.08,2025/12/03,junk
1640,326,833,3,6988.29,2025/12/03,junk
1641,203,202,1,3898.22,2025/12/03,junk
1642,822,506,4,10435.6,2025/12/03,junk
1643,48,282,4,19721.92,2025/12/03,junk
1644,123,128,4,6035.36,2025/12/03,junk
1645,176,616,3,3753.84,2025/12/03,junk
1646,606,393,2,6096.32,2025/12/03,junk
1647,591,22,3,3876.96,2025/12/03,junk
1648,19,660,5,17002.1,2025/12/03,junk
1649,5,934,4,2134.96,2025/12/03,junk
1650,292,135,4,214.24,2025/12/03,junk
1651,38,918,5,1770.25,2025/12/04,junk
1652,941,541,1,3433.37,2025/12/04,junk
1653,346,661,1,3905.93,2025/12/04,junk
1654,72,482,1,3144.81,2025/12/04,junk
1655,850,822,4,6161.24,2025/12/04,junk
1656,741,309,3,2622.33,2025/12/04,junk
1657,325,772,3,9181.05,2025/12/04,junk
1658,410,82,5,16299.3,2025/12/04,junk
1659,794,321,4,2646.16,2025/12/04,junk
1660,628,49,4,2239.6,2025/12/04,junk
1661,306,714,4,2448.44,2025/12/04,junk
1662,506,870,1,1476.94,2025/12/04,junk
1663,864,383,5,11650.3,2025/12/04,junk
1664,106,30,2,2069.68,2025/12/04,junk
1665,49,846,1,212.32,2025/12/04,junk
1666,143,108,3,11209.17,2025/12/04,junk
1667,883,705,4,13756.36,2025/12/04,junk
1668,232,175,1,1241.58,2025/12/04,junk
1669,196,742,3,12652.32,2025/12/04,junk
1670,836,925,5,6056.9,2025/12/04,junk
1671,6,957,1,4688.96,2025/12/04,junk
1672,266,905,1,4406.62,2025/12/04,junk
1673,114,50,3,8294.25,2025/12/04,junk
1674,77,271,3,13494.84,2025/12/04,junk
1675,705,628,4,1451.8,2025/12/04,junk
1676,277,716,2,9595.12,2025/12/04,junk
1677,948,142,5,15422.7,2025/12/04,junk
1678,472,123,2,7906.76,2025/12/04,junk
1679,327,883,2,3700.72,2025/12/04,junk
1680,772,599,4,19356.76,2025/12/04,junk
1681,653,458,1,435.58,2025/12/04,junk
1682,535,541,2,6866.74,2025/12/04,junk
1683,592,490,4,14482.52,2025/12/04,junk
1684,1000,288,3,9796.08,2025/12/04,junk
1685,792,749,4,5847.88,2025/12/04,junk
1686,232,95,3,10499.49,2025/12/04,junk
1687,785,304,1,2617.58,2025/12/04,junk
1688,362,572,2,7829.24,2025/12/04,junk
1689,676,663,2,8711.88,2025/12/04,junk
1690,712,80,1,2607.22,2025/12/04,junk
1691,996,507,1,487.81,2025/12/04,junk
1692,218,14,2,8160.48,2025/12/04,junk
1693,480,839,4,16328.56,2025/12/04,junk
1694,193,500,1,1382.79,2025/12/04,junk
1695,349,214,5,19110.3,2025/12/04,junk
1696,780,541,5,17166.85,2025/12/04,junk
1697,880,321,3,1984.62,2025/12/04,junk
1698,726,465,2,4993.52,2025/12/04,junk
1699,869,517,1,1555.15,2025/12/04,junk
1700,937,134,2,2707.16,2025/12/04,junk
1701,939,373,4,423.68,2025/12/05,junk
1702,999,464,5,15011.05,2025/12/05,junk
1703,526,208,4,10193.64,2025/12/05,junk
1704,193,71,3,10363.38,2025/12/05,junk
1705,434,169,3,7644.69,2025/12/05,junk
1706,975,891,5,7152.55,2025/12/05,junk
1707,664,105,2,6693.48,2025/12/05,junk
1708,473,898,1,3128.74,2025/12/05,junk
1709,763,113,2,249.18,2025/12/05,junk
1710,17,916,4,11902.68,2025/12/05,junk
1711,192,274,1,385.68,2025/12/05,junk
1712,488,678,5,21460.1,2025/12/05,junk
1713,464,361,3,10376.52,2025/12/05,junk
1714,122,950,5,8005.5,2025/12/05,junk
1715,87,363,4,10602.76,2025/12/05,junk
1716,218,155,4,11248.8,2025/12/05,junk
1717,515,442,5,19772.25,2025/12/05,junk
1718,342,55,4,8974.56,2025/12/05,junk
1719,280,379,1,919.36,2025/12/05,junk
1720,51,665,4,1275.92,2025/12/05,junk
1721,750,951,4,5175.04,2025/12/05,junk
1722,199,302,2,481.26,2025/12/05,junk
1723,413,181,5,412.6,2025/12/05,junk
1724,283,543,5,11009.65,2025/12/05,junk
1725,506,532,4,18692.04,2025/12/05,junk
1726,112,698,1,965.48,2025/12/05,junk
1727,662,255,1,827.18,2025/12/05,junk
1728,225,118,1,830.61,2025/12/05,junk
1729,917,37,5,23232.05,2025/12/05,junk
1730,273,245,1,4568.7,2025/12/05,junk
1731,545,104,3,6993.39,2025/12/05,junk
1732,232,904,5,687.35,2025/12/05,junk
1733,717,734,4,18648.08,2025/12/05,junk
1734,402,403,1,812.68,2025/12/05,junk
1735,226,752,3,761.1,2025/12/05,junk
1736,508,211,2,5757.26,2025/12/05,junk
1737,805,209,3,4453.29,2025/12/05,junk
1738,653,295,5,21711.45,2025/12/05,junk
1739,295,752,1,253.7,2025/12/05,junk
1740,97,190,5,14369.55,2025/12/05,junk
1741,930,718,5,8979.6,2025/12/05,junk
1742,489,757,3,14635.68,2025/12/05,junk
1743,874,929,2,470.04,2025/12/05,junk
1744,175,323,1,2642.9,2025/12/05,junk
1745,171,192,3,11924.64,2025/12/05,junk
1746,922,467,2,9042.24,2025/12/05,junk
1747,986,14,4,16320.96,2025/12/05,junk
1748,439,343,1,231.77,2025/12/05,junk
1749,182,998,3,9734.16,2025/12/05,junk
1750,903,79,2,884.18,2025/12/05,junk
1751,696,779,1,1837.27,2025/12/06,junk
1752,609,361,4,13835.36,2025/12/06,junk
1753,598,2,4,19534.84,2025/12/06,junk
1754,895,254,4,6804.68,2025/12/06,junk
1755,113,47,1,4705.16,2025/12/06,junk
1756,581,697,3,11611.74,2025/12/06,junk
1757,856,234,5,5423.0,2025/12/06,junk
1758,516,172,2,9915.48,2025/12/06,junk
1759,794,97,1,1369.19,2025/12/06,junk
1760,312,824,3,8763.69,2025/12/06,junk
1761,464,503,3,8766.99,2025/12/06,junk
1762,559,264,4,17479.48,2025/12/06,junk
1763,260,374,4,5776.2,2025/12/06,junk
1764,14,848,3,13641.66,2025/12/06,junk
1765,309,728,3,1340.52,2025/12/06,junk
1766,913,531,5,24605.75,2025/12/06,junk
1767,496,116,3,10407.66,2025/12/06,junk
1768,703,532,1,4673.01,2025/12/06,junk
1769,152,421,2,5471.04,2025/12/06,junk
1770,676,146,3,13121.37,2025/12/06,junk
1771,510,32,2,2917.62,2025/12/06,junk
1772,592,759,4,18635.16,2025/12/06,junk
1773,369,212,1,2026.0,2025/12/06,junk
1774,199,943,4,14909.2,2025/12/06,junk
1775,655,111,3,12975.33,2025/12/06,junk
1776,899,642,5,18000.65,2025/12/06,junk
1777,921,935,4,13879.12,2025/12/06,junk
1778,982,898,5,15643.7,2025/12/06,junk
1779,180,272,3,14935.92,2025/12/06,junk
1780,910,340,4,12471.36,2025/12/06,junk
1781,604,428,3,6483.03,2025/12/06,junk
1782,317,196,1,4051.29,2025/12/06,junk
1783,594,533,3,7514.82,2025/12/06,junk
1784,855,628,1,362.95,2025/12/06,junk
1785,444,815,4,7351.04,2025/12/06,junk
1786,581,992,3,8903.79,2025/12/06,junk
1787,296,113,1,124.59,2025/12/06,junk
1788,511,950,2,3202.2,2025/12/06,junk
1789,478,698,2,1930.96,2025/12/06,junk
1790,536,990,3,1736.19,2025/12/06,junk
1791,639,572,2,7829.24,2025/12/06,junk
